rate_hits,cycles_leak,cycles_decode,total_time
1,1715.12,94436.3,0.0107002
1,1712.49,94395,0.0106953
1,1718.92,94436.1,0.0107006
1,1710.15,94387.2,0.010694
1,1719.71,94420.3,0.0106984
1,1715.31,94401.1,0.0106957
1,1717.57,94351.9,0.0106913
1,1706.1,94463.9,0.0107024
1,1715.61,94427.7,0.0106993
1,1724.13,94365,0.0106927
1,1718.15,94456.6,0.0107028
1,1720.1,94464.5,0.010704
1,1711.78,94451.4,0.0107015
1,1708.98,94418.6,0.0106985
1,1716.54,94452.3,0.0107026
1,1730.94,94521.9,0.0107115
1,1722.33,94485.2,0.0107073
1,1731.23,94532.3,0.0107121
1,1711.58,94464.9,0.0107031
1,1718.98,94451.9,0.0107018
1,1715.05,94462.4,0.0107025
1,1725.09,94460,0.0107034
1,1717.6,94488,0.0107056
1,1760.17,94527.8,0.010715
1,1711.22,94468.1,0.0107032
1,1724.74,94516.6,0.0107096
1,1714.78,94517,0.0107086
1,1720.72,94505.7,0.010708
1,1723.54,94461.7,0.0107034
1,1717.13,94517.7,0.0107089
1,1711.38,94535.3,0.0107102
1,1719.57,94517,0.0107091
1,1722.26,94574.3,0.0107165
1,1714.36,94599,0.0107176
1,1714.04,94531.6,0.0107101
1,1704.35,94565.4,0.0107138
1,1716.28,94516.5,0.0107087
1,1709.55,94513.5,0.0107082
1,1710.12,94535.7,0.0107106
1,1719.04,94540.6,0.0107117
1,1723.26,94540.5,0.0107133
1,1711.16,94522.5,0.0107087
1,1737.14,94519.7,0.0107124
1,1714.21,94440.5,0.0107005
1,1713.52,94379.9,0.0106932
1,1710.96,94443.4,0.0107006
1,1717.37,94448.3,0.0107012
1,1712.24,94414.1,0.0106976
1,1716.09,94431.9,0.0106992
1,1770.65,94589,0.010723
1,1724.63,94529.4,0.010711
1,1708.33,94544.4,0.010712
1,1716.11,94532.4,0.0107109
1,1715.68,94555.6,0.0107129
0.03,1763.46,94514.2,0.0107144
1,1709.71,94545.3,0.0107117
1,1727.49,94486.3,0.0107066
1,1726.85,94453.2,0.0107036
1,1715.94,94442.2,0.0107009
1,1714.55,94482.1,0.0107052
1,1711.71,94461.6,0.0107021
1,1713.37,94397.2,0.0106951
1,1720.03,94435.1,0.0107001
1,1711.06,94441.6,0.0107008
1,1711.34,94401.9,0.0106963
1,1714.27,94363.4,0.010692
1,1741.03,94490.7,0.0107093
1,1705.97,94546.7,0.0107115
1,1720.44,94518,0.0107093
1,1719,94560.8,0.0107145
1,1712.09,94597.7,0.0107179
0,1761.34,94578,0.0107206
1,1709.98,94613.3,0.0107187
1,1709.14,94573.2,0.0107148
1,1744.33,94499.7,0.0107107
1,1713.26,94449.3,0.0107009
1,1711.73,94453,0.0107011
1,1719.24,94407,0.0106968
0.02,1766.57,94451.1,0.0107078
1,1711.13,94447.7,0.0107009
1,1711.78,94474.2,0.0107041
1,1707.97,94529.4,0.0107102
1,1712.4,94507.6,0.0107079
1,1732.35,94408,0.0106985
1,1723.03,94329.2,0.0106886
1,1715.37,94357.4,0.0106914
1,1710.37,94394,0.0106944
1,1718.67,94381.1,0.0106938
1,1708.81,94484.6,0.010705
1,1713.95,94517.2,0.0107091
1,1713.48,94530.8,0.0107105
1,1723.9,94556.8,0.0107146
1,1712.73,94513.3,0.0107085
1,1709.04,94548.2,0.0107114
1,1726.34,94559.5,0.0107145
1,1712.13,94551.8,0.0107122
1,1718,94520.9,0.0107093
1,1716.82,94512.6,0.0107084
1,1720.24,94567.4,0.0107147
1,1713.2,94544.1,0.010712
1,1756.81,94480.5,0.0107101
1,1730.75,94524.1,0.010711
1,1715.67,94572.8,0.0107153
1,1715.99,94528.4,0.0107106
1,1708.23,94527.4,0.0107097
1,1719.94,94445.5,0.0107017
1,1726.38,94494,0.0107072
1,1718.42,94463.6,0.010703
1,1724.6,94437.8,0.0107016
1,1728.18,94447,0.0107022
1,1711.8,94508,0.0107073
1,1709.45,94492.2,0.0107063
1,1713.69,94466.3,0.0107029
1,1716.3,94417.4,0.0106983
1,1709.41,94544.2,0.010711
1,1715.5,94478.5,0.0107043
1,1713.36,94503.5,0.0107069
1,1739.27,94467.9,0.0107059
1,1715.03,94503.3,0.0107072
1,1711.98,94460.5,0.0107032
1,1730.06,94514.1,0.01071
1,1713.26,94520,0.0107094
1,1718.6,94437.1,0.0107002
1,1713.5,94493.6,0.0107065
1,1725.73,94490.1,0.0107068
1,1756.4,94583.6,0.0107214
1,1715.6,94465.4,0.0107036
1,1710.69,94512,0.0107082
0,1760.44,94448.8,0.0107062
1,1726.45,94503.9,0.0107084
1,1715.27,94491,0.0107064
0,1764.61,94508.7,0.0107133
1,1723.64,94489.3,0.0107065
1,1712.73,94488.2,0.0107051
1,1732.12,94730.5,0.0107343
1,1717.3,94587.5,0.0107167
1,1715.47,94625,0.0107207
1,1709.65,94607.2,0.010718
1,1713.27,94573,0.0107152
1,1717.88,94673.2,0.0107262
1,1719.62,94632.2,0.0107229
1,1705.78,94612.9,0.0107187
1,1746.55,94566.8,0.0107183
1,1726.54,94561.4,0.0107148
1,1713.09,94559.7,0.0107131
1,1713.23,94586.9,0.0107168
1,1715.47,94566.9,0.0107148
1,1716.71,94568,0.0107144
1,1715.94,94599.4,0.0107185
1,1712.68,94557.1,0.0107134
1,1727.8,94582.2,0.0107173
1,1778.91,94608.3,0.0107261
1,1719.48,94585.9,0.0107173
1,1712.85,94591,0.0107166
1,1721.06,94604.2,0.0107189
1,1722.05,94599.3,0.0107185
1,1717.93,94494.3,0.0107064
1,1722.65,94532.3,0.0107112
1,1705.8,94493.2,0.010705
1,1734.55,94522.2,0.0107114
1,1720.5,94486.3,0.0107058
1,1709.41,94473.4,0.0107031
1,1718.69,94477.8,0.0107047
1,1732.16,94453.5,0.0107046
1,1708.35,94502.2,0.0107069
1,1713.1,94492.4,0.0107062
1,1712.51,94503,0.0107073
1,1720.37,94535.4,0.0107112
1,1729.36,94489.5,0.0107071
1,1722.42,94425.6,0.0106994
1,1708.28,94461.8,0.0107023
1,1715.54,94416.1,0.0106979
1,1718.69,94394.8,0.0106955
1,1730.72,94392.8,0.0106965
1,1709.57,94463.9,0.0107021
1,1713.14,94453.7,0.010702
1,1746.5,94461.2,0.0107067
1,1713.42,94376,0.0106941
1,1711.78,94439.3,0.0106996
1,1713.71,94413.6,0.0106976
1,1716.9,94402.6,0.0106961
1,1711.88,94337.7,0.0106889
1,1731.64,94388.6,0.0106962
1,1712.92,94431.4,0.0106998
1,1721.17,94419,0.0106984
1,1724.46,94376.3,0.0106947
1,1712.08,94441.8,0.0107005
1,1715.87,94412,0.010697
1,1705.2,94491,0.0107052
1,1711.13,94413,0.0106971
1,1724.72,94413.9,0.0106982
1,1716.08,94504,0.0107079
1,1710.23,94455.6,0.0107013
1,1726.5,94451.4,0.0107027
1,1714.17,94454.7,0.0107022
1,1716.36,94512.5,0.0107082
1,1721.69,94496.1,0.010707
1,1706.04,94540.6,0.0107103
1,1708.65,94517.2,0.0107086
1,1722.53,94539.2,0.0107119
1,1713.72,94613.4,0.0107191
1,1703.13,94576.3,0.0107148
1,1769.63,94506.2,0.0107143
1,1717.31,94543.7,0.0107118
1,1715.31,94554.7,0.0107135
1,1736.45,94500.4,0.0107098
1,1714.04,94491.7,0.0107057
1,1716.08,94485,0.0107059
1,1707.16,94506.2,0.0107065
1,1714.08,94446.2,0.0107007
1,1722.34,94506.8,0.010709
1,1715.87,94507,0.0107075
1,1715.09,94529.6,0.01071
1,1707.88,94508,0.0107074
1,1715.9,94535.1,0.0107107
1,1724.22,94536.3,0.0107117
1,1705.37,94477.4,0.0107042
1,1715.4,94551,0.010713
1,1713.37,94499,0.0107063
1,1732.68,94487.6,0.010708
1,1712.33,94447,0.0107006
1,1720.74,94478.2,0.010705
1,1716.43,94538,0.0107111
1,1708.8,94525,0.0107095
1,1712.46,94547.6,0.0107124
1,1740.97,94546.6,0.0107153
1,1732.67,94465.8,0.0107048
1,1762.81,94612,0.0107247
1,1710.04,94487,0.0107048
1,1718.69,94481.1,0.010705
1,1708.3,94547.2,0.0107113
0,1770.22,94532,0.0107164
0,1719.76,94566.8,0.0107146
1,1715.68,94539.9,0.0107112
1,1709.39,94554.5,0.0107132
1,1713.78,94571.8,0.0107152
1,1723.02,94526.4,0.0107114
1,1713.29,94462.5,0.0107024
1,1711.27,94516.5,0.0107088
1,1718.53,94543.9,0.0107125
1,1720.1,94509.2,0.0107084
1,1711.98,94514.6,0.0107086
1,1709.69,94442.1,0.0107003
1,1717.69,94452,0.0107021
1,1726.36,94360.6,0.0106931
1,1711.49,94438.6,0.0107003
1,1716.42,94463.5,0.0107033
1,1730.96,94497.6,0.0107082
1,1718.19,94492.1,0.0107062
1,1715.33,94423.1,0.0106982
1,1711.13,94451.2,0.0107015
1,1714.82,94558.4,0.0107132
1,1721.65,94574.1,0.0107157
1,1764.67,94875.7,0.0107548
1,1716.6,94546.5,0.0107127
1,1716.99,94516.3,0.0107093
0,1764.2,94524.8,0.0107161
1,1720.15,94450.2,0.0107017
0,1757.69,94478.9,0.0107098
0,1755.67,94552.3,0.0107177
1,1711.07,94537.3,0.0107111
1,1726.32,94539.9,0.0107131
1,1716.28,94492.1,0.010706
1,1721.38,94556.7,0.0107137
1,1719.25,94529.7,0.0107105
1,1713.04,94517.4,0.0107099
1,1719.95,94443.5,0.0107011
1,1719.7,94473.9,0.010705
1,1728.55,94433.5,0.0107017
1,1711.82,94407.3,0.0106967
1,1729.81,94381.3,0.0106953
1,1715.3,94319.5,0.0106867
1,1710.09,94393.9,0.0106944
1,1720.23,94376.3,0.0106935
1,1712.53,94397.7,0.0106955
1,1719.52,94504.7,0.0107078
1,1714.04,94529.9,0.0107105
1,1711.94,94534.2,0.0107102
1,1754.31,94584.2,0.0107206
1,1715.14,94537.5,0.0107117
1,1717.43,94577.7,0.0107157
1,1712.44,94595,0.010717
0,1714.61,94643.4,0.0107227
1,1709.73,94588,0.0107164
1,1716.95,94542.4,0.0107116
1,1709.16,94574.3,0.010715
1,1710.97,94614.8,0.010719
1,1735.46,94576.6,0.0107182
1,1718.76,94548.4,0.0107125
1,1710.58,94614,0.0107199
1,1715.21,94609.3,0.0107189
1,1709.13,94562.8,0.0107142
1,1708.21,94612.9,0.010719
1,1710.25,94613.3,0.0107196
1,1709.03,94628.7,0.010721
1,1726.54,94585.2,0.0107182
1,1714.98,94582.3,0.0107168
1,1715.22,94615.7,0.0107207
0,1759.04,94584.9,0.0107217
1,1724.95,94532.1,0.0107114
1,1708.39,94551.4,0.0107126
0.01,1771.2,94584.9,0.0107224
1,1713.03,94586,0.0107161
1,1716.2,94626.6,0.0107215
1,1777,94633.7,0.0107287
1,1712.86,94590.3,0.0107169
1,1705.87,94639.9,0.0107212
1,1718.45,94612.9,0.0107196
1,1722.72,94587.1,0.0107173
1,1707.48,94581.2,0.0107155
1,1722.29,94572.9,0.0107155
1,1713.78,94575,0.0107155
1,1732.59,94515.6,0.0107106
0.01,1762.27,94511.3,0.0107144
1,1710.18,94513.5,0.0107077
1,1713.7,94522.1,0.0107096
1,1712.86,94471.1,0.0107037
1,1720.3,94518.7,0.0107093
1,1711.68,94550.5,0.0107124
1,1716.08,94541.3,0.0107114
1,1720.23,94560.2,0.010714
