rate_hits,cycles_leak,cycles_decode,total_time
1,1718.6,48668,0.00561446
1,1713.93,48671.2,0.00561427
1,1715.46,48668.5,0.0056142
1,1711.62,48672.8,0.00561421
0,1713.79,48667.4,0.00561401
1,1708.6,48671.9,0.00561419
0,1757.27,48668.5,0.00561925
1,1717.39,48660.6,0.00561487
1,1712.75,48668.3,0.005614
0.95,1774.72,49133.7,0.00567272
1,1723.69,48669.2,0.0056152
0,1708.97,48668,0.00561385
0,1730.19,48670.1,0.00561665
1,1719.98,48665.4,0.00561434
1,1720.34,48669,0.00561517
0.01,1706.46,48670.4,0.00561348
1,1711.71,48672,0.00561427
0,1722.39,48668.6,0.00561492
0.92,1723,48668.8,0.00561603
1,1715.6,48672.8,0.00561464
1,1710.67,48665,0.00561331
1,1718.81,48664.6,0.00561413
1,1728.49,48668.6,0.00561556
0.88,1716.46,48668.7,0.0056143
1,1708.37,48674.1,0.00561409
0.98,1716.84,48677.7,0.0056154
1,1721.66,48671.5,0.00561508
1,1718.13,48673.3,0.00561505
0.01,1713.95,48669.8,0.00561482
0.99,1709.62,48673.6,0.0056141
0,1708.22,48674,0.00561439
0.79,1712.71,48674.9,0.00561466
1,1718.87,48669.2,0.00561466
0.01,1706.63,48674.1,0.00561381
0.89,1717.23,48672.1,0.005615
1,1723.16,48663.1,0.00561438
1,1716.27,48665.3,0.00561447
1,1714.6,48655.6,0.00561265
0.04,1711.4,48669.8,0.00561424
1,1721.25,48677.9,0.00561651
1,1708.29,48675,0.00561411
1,1716.08,48671.9,0.00561503
0,1720.61,48657,0.00561346
1,1709.38,48667.2,0.00561406
0.01,1714.89,48669.2,0.00561454
1,1719.98,48667.5,0.00561451
0.82,1714.58,48669,0.00561414
1,1710.6,48666.1,0.00561338
0.99,1707.24,48671.2,0.00561359
0.02,1703.86,48670.5,0.00561344
0.97,1711.75,48671.8,0.00561465
0.82,1711.41,48669.8,0.00561446
0,1716.39,48652.7,0.00561252
0.81,1713.17,48657.1,0.00561325
0.47,1714.78,48675.8,0.00561556
1,1717.49,48671.8,0.00561475
1,1723.92,48670.2,0.00561533
1,1715.3,48668.3,0.00561409
0.76,1718.16,48672.5,0.00561496
0.99,1727.86,48672.4,0.00561608
0,1724.17,48668,0.0056151
0.56,1724.25,48672,0.00561593
0.01,1713.3,48666.6,0.00561408
0,1713.13,48670.4,0.00561413
0.86,1714.04,48671.6,0.0056144
0.89,1715.66,48671.5,0.00561452
1,1711.72,48673.4,0.00561483
0,1711.57,48670.8,0.00561462
1,1721.27,48672.4,0.0056158
0,1760.25,48669.4,0.00561975
1,1709.19,48673.2,0.00561426
0.99,1712.21,48660.4,0.00561291
0,1719.48,48653,0.00561285
1,1718.27,48672.2,0.0056149
0.86,1730.44,48671.7,0.00561621
0,1716.44,48668,0.00561412
1,1705.9,48673.5,0.00561372
0,1732.98,48658.9,0.0056151
0.79,1711.8,48670.6,0.00561401
0.8,1710.69,48668.5,0.00561434
1,1713.4,48670,0.00561409
1,1714,48652,0.00561259
1,1718.21,48669.6,0.00561517
0.98,1723.75,48820.5,0.00563209
1,1708.6,48672.1,0.00561388
0,1762.82,48673,0.00561991
0.01,1714.17,48670.2,0.00561419
0.99,1706.86,48670.5,0.00561357
0.22,1717.32,48668.6,0.00561441
0.85,1714.64,48664.5,0.00561364
0.83,1708.91,48669.4,0.0056146
1,1706.77,48674.6,0.00561408
1,1722.86,48668.6,0.00561487
1,1720.65,48661.3,0.00561398
1,1729.17,48672.4,0.00561612
0.77,1715.94,48672.4,0.00561519
0.9,1721.16,48672.1,0.00561512
1,1714.34,48671,0.00561436
0.94,1766.49,49158.3,0.00567456
1,1711.26,48674.4,0.00561478
0.01,1717.72,48672.5,0.00561546
1,1708.24,48671.5,0.00561368
0.78,1728.85,48673.8,0.00561623
0.03,1714.64,48672.8,0.00561471
0,1708.41,48671.8,0.00561401
0.99,1720.13,48671.7,0.00561505
0.01,1708.81,48671.7,0.00561412
0.02,1767.16,48669.6,0.0056201
1,1708.8,48672.3,0.00561419
0,1711.37,48671.9,0.00561414
1,1708.38,48672.5,0.00561392
1,1717.1,48669.9,0.00561589
0,1721.33,48677.8,0.005616
0.96,1735.91,48884.2,0.00564046
