rate_hits,cycles_leak,cycles_decode,total_time
0,1586.89,48679.6,0.00560082
0,1595.08,48691.2,0.00560279
0,1603.93,48682.6,0.00560275
0,1596,48688.7,0.00560248
0,1582.44,48688.5,0.00560152
0,1580.93,48681.1,0.00560132
0.01,1589.54,48688.5,0.00560176
0.01,1582.89,48686.4,0.00560143
0,1583.44,48686,0.00560108
0,1585.81,48677.7,0.00560032
0.01,1590.63,48686.6,0.00560169
0.01,1577.7,48687.8,0.00560112
0,1599.18,48891.6,0.00562617
0,1601.04,48688.2,0.00560308
0.01,1581.61,48679.8,0.00559996
0,1582.81,48687.4,0.00560106
0.01,1584.22,48685.2,0.005601
0,1583.42,48672.7,0.0056002
0,1581.79,48682.9,0.00560084
0,1582.69,48676.6,0.00559973
0,1589.21,48687.1,0.00560155
0.02,1588.29,48687.2,0.00560147
0,1590.7,48682.4,0.00560123
0,1592.92,48684.4,0.00560289
0,1578.9,48686,0.00560081
0,1582.35,48685.5,0.00560098
0,1583.12,48679.2,0.00560067
0,1610.69,48920.8,0.00563033
0,1585.17,48681.4,0.00560114
0.01,1588.4,48687.2,0.00560151
0,1583.1,48688,0.00560169
0,1587.99,48677.4,0.00560079
0,1585.69,48680.9,0.00560151
0,1593.09,48689.6,0.00560232
0,1590.82,48696,0.00560272
0,1598.01,48689.5,0.00560288
0,1583.25,48685.3,0.00560071
0,1587.31,48693.3,0.00560373
0,1585.35,48687.2,0.00560116
0,1590.7,48691.5,0.00560226
0,1588.67,48694.1,0.00560228
0,1586.95,48685.9,0.00560155
0,1632.43,49118.3,0.00565465
0,1588.56,48701.7,0.00560343
0,1587.91,48691.1,0.00560238
0,1585.82,48691.3,0.00560165
0,1591.08,48696.2,0.0056028
0.01,1587.02,48679.6,0.00560093
0,1587.12,48686.3,0.00560124
0.01,1582.46,48692.5,0.00560355
0,1580.46,48689.3,0.00560102
0,1582.34,48688.7,0.00560168
0,1590.5,48692.6,0.00560237
0.01,1601.35,48691.4,0.00560354
0,1591.48,48688.9,0.00560252
0.01,1596.56,48674,0.00560095
0,1592.32,48682.2,0.00560134
0,1607.47,48923.4,0.00563004
0,1634.7,48692.7,0.00560782
0,1587.93,48689.7,0.00560168
0,1583.4,48688.8,0.00560178
0,1603.36,48689.4,0.0056035
0.01,1582.32,48687.1,0.00560078
0.01,1586.53,48686.1,0.00560118
0,1579.37,48683.5,0.00560074
0,1584.52,48689.6,0.00560189
0,1586.1,48681.5,0.00560057
0,1589.81,48690.2,0.00560204
0,1593.1,48686,0.00560185
0,1585.83,48687,0.00560122
0,1581.86,48685.7,0.00560074
0,1595.89,48706.6,0.00560449
0,1599.4,48904,0.00562848
0,1589.78,48705.9,0.00560376
0,1581.26,48689.7,0.00560155
0,1603.02,48688.3,0.00560349
0,1589.07,48682,0.00560099
0,1588.43,48684.7,0.00560128
0.01,1591.64,48688.6,0.005602
0.01,1582.1,48687.1,0.00560126
0.01,1581.46,48685.4,0.00560094
0,1581.13,48689.6,0.00560173
0,1581.85,48689.5,0.00560135
0.01,1582.22,48686,0.00560137
0,1581.33,48685.9,0.00560105
0,1598.94,48686.8,0.00560266
0,1588.41,48688.2,0.00560163
0.01,1652.05,49355.1,0.00568364
0,1584.53,48689.8,0.00560158
0.01,1593,48688,0.00560206
0.01,1605.07,48690.2,0.00560375
0,1583.24,48689.1,0.00560138
0.01,1581.59,48690.9,0.00560139
0,1589.63,48684.3,0.00560122
0.01,1583.09,48688.8,0.00560139
0,1596.19,48687.4,0.00560239
0.01,1581.67,48688.7,0.00560092
0.02,1591.16,48672.4,0.00560017
0,1581.51,48691.6,0.0056014
0,1591.06,48692.7,0.00560238
0.01,1593.36,48685.6,0.00560185
0,1596.87,48687.2,0.00560238
0,1606.14,48906.2,0.00562789
0,1579.23,48692.8,0.00560176
0,1592.79,48690.6,0.00560247
0,1592.94,48694.9,0.00560287
0,1584.43,48687.4,0.00560106
0.01,1581.06,48688.7,0.00560133
0,1590.51,48682.4,0.00560123
0,1585.18,48689.3,0.00560136
0,1585.72,48690.9,0.00560161
0,1583.69,48692.1,0.00560176
0.01,1587.67,48685,0.00560126
0.01,1578.11,48684.2,0.00560012
0,1585.66,48690.1,0.00560153
0.01,1580.36,48682.8,0.00560106
0,1583.07,48687.9,0.00560161
0.01,1612.1,48920.2,0.00563009
0.01,1583.61,48690.6,0.00560198
0,1580.49,48686.8,0.00560129
0,1587.54,48695.9,0.0056029
0.01,1582.2,48683.3,0.00560053
0.01,1581.12,48679.7,0.00560044
0,1591.63,48695.1,0.00560274
0,1583.76,48684,0.00560167
0,1580.1,48688.9,0.0056013
0,1586.14,48688,0.00560131
0,1587.81,48682.5,0.00560094
0,1599.34,48688.4,0.00560288
0,1582.7,48686.5,0.00560095
0,1588.06,48685.9,0.00560132
0,1581.37,48685.1,0.00560052
0,1595.32,48709.2,0.00560509
0.01,1584.64,48690.8,0.00560146
0.01,1581.17,48682.7,0.00560048
0,1598.86,48689.7,0.00560297
0.01,1589.43,48688.4,0.00560175
0,1585.55,48691.9,0.00560188
0,1598.74,48691.9,0.00560318
0,1593.97,48692,0.00560278
0.01,1586.42,48690.6,0.00560162
0,1580.22,48689.3,0.00560158
0.02,1583.97,48678.3,0.00560001
0.01,1588.54,48689,0.0056017
0,1584.26,48683.3,0.00560057
0,1585.38,48689.1,0.00560181
0,1590.99,48693.7,0.00560257
0,1580,48680.2,0.00559981
0,1596.27,48727.2,0.00560684
0,1586.43,48677.2,0.00560108
0,1577.48,48688.6,0.00560079
0,1589.18,48684.2,0.00560118
0,1586.57,48690,0.00560155
0,1588.1,48658.8,0.00559829
0,1582.29,48684.3,0.00560075
0,1583.13,48687,0.00560085
0,1577.83,48688,0.00560091
0,1606.89,48690.5,0.00560398
0,1598.15,48684.7,0.00560227
0,1578.36,48690.7,0.00560099
0,1600.12,48687.8,0.00560294
0.01,1587.66,48685.8,0.00560125
0,1579.97,48675.1,0.00559947
0,1590.59,48717.2,0.00560512
0,1578.63,48682.3,0.0056019
0.01,1580.94,48674.6,0.00559994
0,1585.57,48682.5,0.00560151
0,1587.22,48689.3,0.00560202
0,1581.53,48683.8,0.00560032
0,1589.4,48688.6,0.00560185
0,1587.98,48681.6,0.00560077
0,1583.68,48690.3,0.00560141
0,1595.95,48688.8,0.00560259
0.01,1590.43,48690.4,0.00560215
0,1584.66,48686.3,0.00560097
0,1582.43,48686.8,0.00560095
0.02,1604.29,48932.4,0.0056306
0,1573.99,48679.3,0.00560004
0.01,1580.76,48698.5,0.00560206
0,1580.85,48690,0.00560123
0,1586.2,48689,0.00560143
0,1601.05,48688.3,0.0056031
0.01,1595.53,48688.8,0.00560247
0,1581.19,48687,0.00560143
