rate_hits,cycles_leak,cycles_decode,total_time
0,268.986,93876.3,0.0104764
0,271.461,93834.8,0.0104728
0,268.881,93847.1,0.0104731
0,271.888,93860.5,0.010475
0,269.508,93867.1,0.0104754
0,274.32,93903.9,0.0104801
0,269.986,93856,0.0104743
0,268.293,93847.6,0.0104732
0,266.882,93883.9,0.0104777
0,272.447,93881.9,0.0104781
0,269.383,93874.6,0.0104763
0,266.884,93824.6,0.0104711
0,269.065,93855.2,0.0104747
0,272.127,93803,0.0104693
0,272.533,93839.5,0.0104734
0,269.71,93962.6,0.0104861
0,269.029,93783.4,0.0104668
0,268.38,93713.8,0.0104583
0,267.574,93637.8,0.0104497
0,269.973,93687.8,0.0104562
0,269.875,93694.5,0.010457
0,269.347,93674.2,0.0104547
0,268.217,93683.1,0.0104549
0,268.075,93782.8,0.0104666
0,273.03,93707.9,0.0104582
0,270.493,93755.1,0.0104638
0,267.128,93768.7,0.0104642
0,269.472,93738.8,0.0104619
0,268.739,93768.4,0.010465
0,269.505,93749.9,0.0104624
0,269.855,93766,0.0104643
0,270.085,93770.3,0.0104654
0,266.626,93782.7,0.0104657
0,270.48,93723.9,0.0104604
0,272.344,93754.7,0.010464
0,268.368,93748.1,0.0104628
0,267.619,93798,0.0104676
0,269.768,93709.1,0.0104586
0,269.778,93767.9,0.0104645
0,269.733,93817.3,0.01047
0,267.749,93740.1,0.0104619
0,269.336,94216.8,0.0105144
0,271.099,93792,0.010468
0,270.559,93834,0.0104719
0,269.067,93871.8,0.0104766
0,267.627,93815.8,0.0104695
0,267.796,93872.7,0.0104766
0,267.393,93830.2,0.0104717
0,271.538,93836.7,0.010473
0,269.386,93773.9,0.0104651
0,268.882,93829.4,0.0104712
0,269.757,93815.2,0.0104697
0,271.959,93799.7,0.0104689
0,272.067,93825.3,0.0104711
0,272.394,93821.1,0.0104707
0,269.139,93842.6,0.0104734
0,269.954,93797.2,0.0104677
0,271.551,93820.2,0.0104712
0,270.118,93770.2,0.0104654
0,269.14,93788.5,0.0104667
0,268.43,93881.9,0.0104776
0,268.57,93872.3,0.0104759
0,267.011,93844.9,0.0104733
0,272.521,93801,0.0104685
0,269.523,93694.2,0.0104562
0,272.587,93699.7,0.0104579
0,269.656,93751,0.0104632
0,272.476,93815.2,0.0104708
0,270.473,93726.4,0.0104606
0,272.983,93704.2,0.0104584
0,269.307,93764.7,0.0104647
0,267.368,93724,0.01046
0,267.739,93694.3,0.0104568
0,270.911,93723.6,0.0104603
0,267.449,93699.5,0.0104572
0,268.991,93831.9,0.0104715
0,271.316,93825.1,0.0104717
0,267.813,93805.4,0.0104691
0,269.898,93719,0.0104597
0,267.365,93681.6,0.0104546
0,270.467,93732.7,0.0104613
0,268.566,93785.1,0.0104662
0,271.911,93704.5,0.0104583
0,268.768,93690.1,0.0104564
0,269.508,93740,0.0104613
0,267.771,93666.3,0.010453
0,268.668,93751.7,0.0104633
0,269.231,93790.8,0.0104669
0,270.011,93713.1,0.0104591
0,268.812,93752.8,0.0104633
0,270.919,93745.8,0.0104621
0,268.263,93756.7,0.0104637
0,273.172,93755.1,0.0104641
0,269.587,94097.4,0.0105019
0,268.149,93747,0.010462
0,265.218,93384.8,0.0104215
0,269.042,93817.1,0.0104698
0,270.059,93777.4,0.0104662
0,268.661,93775.8,0.0104659
0,271.626,93783.3,0.0104664
0,272.788,93734.2,0.010462
0,272.625,93791.5,0.0104681
0,269.749,93796.2,0.0104683
0,269.165,93795.8,0.0104675
0,267.61,93795.5,0.0104673
0,270.067,93712.8,0.0104591
0,270.477,93706.4,0.0104584
0,273.673,93799.4,0.0104684
0,269.532,93814.4,0.0104696
0,270.275,93790.7,0.0104677
0,269.744,93796.1,0.0104683
0,268.169,93760.4,0.0104643
0,270.361,93837.3,0.0104722
0,269.707,93810.9,0.0104699
0,270.767,93827.9,0.0104713
0,268.597,93848.3,0.010474
0,267.113,93804.5,0.0104682
0,269.478,93827.6,0.0104711
0,267.286,93812.3,0.0104691
0,266.296,93918.8,0.0104809
0,271.866,93680.7,0.0104557
0,271.888,93749.4,0.0104626
0,271.028,93723.1,0.0104596
0,271.244,93698.1,0.0104568
0,268.612,93739.4,0.0104618
0,269.701,93757.7,0.0104633
0,268.381,93765.9,0.0104648
0,268.964,93780.6,0.0104658
0,273.723,93752.5,0.0104633
0,266.32,93741.4,0.0104618
0,273.665,93743.2,0.0104629
0,270.076,93793.9,0.0104681
0,272.07,93747.9,0.0104632
0,273.007,93776.5,0.0104665
0,271.24,93748.1,0.0104631
0,272.993,93764.9,0.0104652
0,268.578,93768.4,0.0104653
0,269.062,93800.2,0.0104687
0,273.655,93768.9,0.010465
0,267.822,93807,0.0104692
0,269.939,93807,0.0104695
0,273.05,93747.2,0.0104626
0,269.082,93781.2,0.0104658
0,277.741,93785.9,0.0104673
0,269.356,93837,0.0104728
0,270.055,94080.7,0.0105001
0,271.947,93764.3,0.010465
0,273.136,93748.7,0.0104634
0,266.65,93702.5,0.0104568
0,270.537,93825.2,0.0104716
0,272.051,93776.9,0.0104657
0,268.553,93812.1,0.0104699
0,267.511,93819.3,0.0104699
0,271.75,93767.8,0.0104654
0,270.55,93795.5,0.0104677
0,268.124,93799.2,0.0104684
0,268.799,93793.4,0.0104672
0,269.025,93892.7,0.0104789
0,269.411,93766.7,0.0104643
0,269.076,93863.8,0.010475
0,269.369,93771.4,0.0104648
0,272.101,93803.2,0.0104693
0,268.181,93729.8,0.01046
0,270.063,93833.9,0.0104719
0,268.82,93719.7,0.010459
0,269.084,93716.3,0.0104593
0,267.308,93700.3,0.0104573
0,267.31,93796.2,0.0104673
0,268.782,93731.6,0.0104603
0,268.325,93739,0.0104611
0,269.644,93739.8,0.010462
0,270.42,93886.3,0.0104778
0,271.107,93715.4,0.0104595
0,267.525,93713.3,0.0104591
0,269.202,93770.3,0.0104646
0,268.856,93704.4,0.010458
0,267.866,93703.3,0.0104571
0,268.137,93755.9,0.0104636
0,268.004,93771.5,0.0104647
0,267.815,93797.7,0.0104682
0,267.344,93832.2,0.0104721
0,269.753,93823.8,0.0104713
0,267.622,93787.9,0.0104671
0,269.486,93914.2,0.0104814
0,268.719,93846.8,0.0104731
0,267.787,93900.4,0.0104795
0,267.937,93783.6,0.010466
0,268.263,93759,0.010464
0,267.458,93782.2,0.0104658
0,272.436,93795.6,0.0104685
0,272.095,93760.6,0.0104639
0,270.203,93837,0.0104725
0,270.873,93837.8,0.0104723
0,269.857,93890.6,0.0104788
0,269.744,93776.4,0.0104654
0,267.541,93811.2,0.010469
0,267.754,93860.3,0.0104745
0,267.152,94122.9,0.0105043
0,272.038,93743.7,0.010462
0,270.549,93759.1,0.0104642
0,271.401,93715.7,0.0104595
0,267.696,93798.4,0.0104683
0,273.276,93770.9,0.0104652
0,268.928,93754.8,0.0104629
0,269.099,93853.4,0.0104746
0,269.571,93810,0.0104698
0,268.04,93812.6,0.0104693
0,269.902,93788.3,0.0104675
0,270.258,93819.1,0.0104709
0,273.414,93804.7,0.0104689
0,273.037,93769.9,0.0104658
0,271.479,93835.7,0.0104722
0,269.582,93733.9,0.0104607
0,268.44,93760.8,0.0104635
0,269.092,93768.5,0.0104645
0,270.959,93745.9,0.0104621
0,268.744,93763.1,0.0104638
0,268.564,93748.2,0.0104621
0,266.994,93784.4,0.010466
0,268.566,93851.7,0.0104736
0,272.389,93849.9,0.0104745
0,269.724,93805.3,0.0104693
0,271.714,93808,0.0104691
0,269.949,93810.4,0.0104693
0,268.614,93852.5,0.0104737
0,270.43,93809.7,0.0104698
0,266.4,93871.9,0.0104763
0,267.032,93861.9,0.0104752
0,269.348,93812.9,0.0104694
0,268.077,93852.6,0.0104743
0,267.442,93865.7,0.0104758
0,270.739,93848.5,0.0104742
0,269.079,93853.6,0.0104746
0,271.885,93780.8,0.0104668
0,270.53,93792,0.0104679
0,268.394,93791.9,0.0104669
0,267.245,93781.8,0.0104664
0,269.404,93797.7,0.0104684
0,269.219,93810.7,0.0104691
0,273.482,93738.5,0.0104623
0,269.64,93782,0.0104661
0,268.978,93887.4,0.0104777
0,269.274,93774.4,0.0104658
0,267.497,93736.8,0.0104614
0,269.507,93779.1,0.0104657
0,269.361,93782.6,0.0104667
0,270.954,93771.3,0.010465
0,268.939,93759.4,0.0104634
0,270.115,93797,0.0104684
0,267.093,93820.1,0.0104709
0,268.854,93841.7,0.0104732
0,270.035,93819.6,0.0104709
0,270.836,93741.6,0.0104616
0,267.58,93790.7,0.0104668
0,267.448,93777.4,0.0104659
0,268.912,93805.3,0.0104685
0,269.066,93795.4,0.0104681
0,268.974,93833.2,0.0104716
0,271.862,93841,0.0104729
0,269.248,93850.7,0.0104736
0,267.841,93770.5,0.0104652
0,269.312,93804.3,0.0104684
0,269.702,93790.4,0.0104669
0,269.123,93791.2,0.0104677
0,268.918,93785.2,0.0104669
0,269.103,93775.9,0.0104653
0,267.753,93801.6,0.0104687
0,272.68,93723.3,0.0104605
0,273.097,93741.7,0.0104619
0,271.224,93806.5,0.0104696
0,271.724,93750.1,0.0104634
0,270.858,93804.4,0.0104693
0,266.14,93798.5,0.0104681
0,271.908,93757.7,0.0104635
0,268.434,93826.4,0.0104708
0,267.445,93859,0.0104752
0,268.776,93735.8,0.0104608
0,268.779,93799,0.0104678
0,271.768,93778.9,0.0104659
0,270.905,93788,0.0104668
0,268.785,93789.7,0.0104674
0,270.333,93800.8,0.0104682
0,268.464,93763.8,0.0104639
0,267.746,93774.1,0.0104649
0,268.061,93711.9,0.0104588
0,268.427,93714.9,0.0104591
0,270.485,93773.5,0.0104658
0,267.823,93729.8,0.0104607
0,267.723,93708.3,0.0104576
0,269.989,93782.3,0.0104668
0,270.264,93745.3,0.0104627
0,272.189,93783.1,0.0104671
0,271.299,93770.9,0.0104657
0,267.853,93698.5,0.0104565
0,266.96,93710.2,0.0104584
0,271.484,93766.3,0.0104645
0,271.285,93764.3,0.0104649
0,269.6,93815.8,0.0104707
0,273.736,93764.3,0.0104645
0,269.794,93793,0.0104672
0,269.427,93753.4,0.0104635
0,269.851,93869.7,0.0104767
0,268.701,93836.6,0.010472
0,267.327,93829.6,0.010471
0,271.637,93835,0.0104721
0,267.552,93736.9,0.0104614
0,268.57,93767.4,0.0104649
0,270.297,93804.3,0.0104685
0,269.439,93786.8,0.0104672
0,269.679,93726.5,0.0104605
0,272.113,93767.9,0.0104648
0,269.716,93686.7,0.0104561
0,269.428,93712,0.0104582
0,271.335,93581.4,0.0104439
0,267.719,93703.8,0.0104578
0,268.113,93720.4,0.010459
0,269.706,93751.4,0.0104626
0,269.024,93727.3,0.0104605
0,268.427,93716.6,0.0104593
0,268.46,93804.3,0.0104691
0,270.021,93751.1,0.0104626
0,269.557,93822.3,0.0104705
0,267.778,93716.5,0.0104585
0,269.224,93719.4,0.0104597
0,271.847,93729.6,0.0104611
0,269.729,93792.9,0.0104679
0,267.875,93747.1,0.0104619
0,269.506,93935.6,0.0104839
0,269.69,93738.9,0.0104612
0,270.444,93749.3,0.0104631
0,269.879,93834.4,0.0104718
0,268.887,93788.6,0.0104667
0,267.756,93760.4,0.0104634
0,269.513,93777.9,0.0104662
0,271.694,93778.4,0.0104658
0,268.983,93783.2,0.0104667
0,269.172,93786.9,0.0104672
0,271.005,93843.1,0.010473
0,272.729,93808.4,0.0104693
0,270.319,93812.2,0.0104694
0,273.082,93799.2,0.010469
0,271.912,93806.1,0.0104689
0,269.115,93760.5,0.0104642
0,269.525,93840.9,0.0104726
0,268.763,93823.1,0.0104705
0,269.857,93837.7,0.0104722
0,271.76,93807,0.010469
0,267.666,93814.8,0.0104701
0,273.292,93798.9,0.010469
0,268.872,93854.3,0.0104746
0,272.987,93802.9,0.0104694
0,272.18,93810.6,0.0104701
0,272.776,93804.7,0.0104696
0,274.784,93870.6,0.0104773
0,270.046,93818.1,0.0104701
0,269.716,93748.1,0.0104629
0,270.702,93761.9,0.0104646
0,272.506,93806.7,0.0104696
0,268.187,93789.1,0.0104676
0,270.457,93790.9,0.0104671
0,270.232,93846.3,0.0104739
0,268.249,93887.8,0.0104776
0,268.016,93855.8,0.0104747
0,271.487,93888.8,0.0104788
0,271.828,93794.8,0.0104684
0,273.121,93796.4,0.010468
0,268.552,93835.8,0.0104718
0,268.493,93790.2,0.0104674
0,268.353,93797.2,0.0104682
0,267.661,93843.5,0.0104733
0,267.181,93862.4,0.0104754
0,268.712,93949.4,0.0104845
0,270.725,93888.5,0.0104786
0,267.726,93916.2,0.0104807
0,272.474,93856.3,0.0104746
0,270.224,93817.3,0.0104707
0,270.721,93813,0.0104702
0,270.03,93847.9,0.0104741
0,270.598,93822.2,0.0104706
0,275.347,94129.6,0.0105061
0,272.521,93766.2,0.0104653
0,272.268,93831.1,0.0104723
0,268.039,93781.5,0.0104658
0,269.623,93816.7,0.0104699
0,268.787,93764.8,0.010464
0,267.038,93760.9,0.0104634
0,266.419,93788.2,0.010467
0,267.672,93781.8,0.0104658
0,269.174,93769.7,0.0104653
0,269.912,93854.1,0.010474
0,271.33,93822.1,0.0104713
0,270.21,93866,0.0104761
0,268.331,93893.2,0.0104789
0,270.178,93850.8,0.0104737
0,267.471,93818.1,0.0104698
0,267.472,93884.3,0.0104771
0,272.465,93921.2,0.0104825
0,270.337,93850.7,0.0104737
0,269.566,93915.7,0.0104815
0,270.437,93838.9,0.0104731
0,267.117,93860,0.0104744
0,269.98,93866.3,0.0104761
0,267.599,93875.6,0.0104762
0,271.862,93799.5,0.0104689
0,269.662,93833.7,0.0104724
0,272.236,94183.1,0.0105111
0,268.676,93724.8,0.0104602
0,263.166,93760.9,0.0104635
0,267.682,93761.7,0.0104642
0,269.257,93795.6,0.0104682
0,270.91,93756.5,0.0104633
0,267.394,93821.4,0.0104708
0,268.038,93821.3,0.0104702
0,269.955,93818.9,0.0104708
0,267.099,93844.9,0.0104727
0,271.895,93809.1,0.0104693
0,268.253,93896.4,0.0104786
0,268.397,93903.3,0.01048
0,269.225,93898.3,0.0104796
0,268.587,93871.9,0.0104766
0,271.29,93912,0.0104806
0,269.316,93820.1,0.0104709
0,269.807,93848.8,0.0104742
0,271.301,93811.9,0.0104702
0,268.38,93864.4,0.010475
0,268.144,93878,0.0104772
0,272.348,93819.9,0.0104705
0,268.006,93884.6,0.0104772
0,267.798,93820.9,0.0104708
0,272.147,93852.1,0.0104748
0,273.678,93810,0.0104703
0,269.265,93866.6,0.0104762
0,266.383,93763.4,0.0104642
0,272.257,93814.3,0.0104699
0,270.86,93817.7,0.0104701
0,268.943,93826.1,0.0104715
0,270.6,93732.6,0.0104606
0,270.994,93724.9,0.0104605
0,271.222,93730.1,0.0104611
0,268.563,93823,0.0104705
0,267.122,93772.9,0.0104647
0,270.403,93789.5,0.0104676
0,272.171,93723.4,0.0104605
0,267.966,93776.3,0.0104652
0,267.422,93723.8,0.0104602
0,268.645,93766.2,0.0104648
0,268.739,93831.6,0.0104721
0,272.515,93868.5,0.0104766
0,266.599,93871.9,0.0104757
0,272.281,93817.9,0.010471
0,269.931,93813.9,0.0104703
0,269.095,93810,0.0104691
0,269.027,93871.8,0.0104766
0,271.697,93830.5,0.0104716
0,271.698,93893,0.0104793
0,269.557,93879.2,0.0104768
0,269.358,93822.7,0.0104712
0,267.101,94173.6,0.0105101
0,270.157,93847.3,0.010474
0,268.252,93837.7,0.0104721
0,267.161,93823.7,0.0104703
0,268.248,93773.5,0.0104649
0,269.311,93892,0.0104782
0,268.54,93852.1,0.0104743
0,268.74,93789.4,0.0104667
0,273.626,93804.9,0.0104691
0,273.438,93837.8,0.0104734
0,268.643,93843.7,0.0104734
0,270.255,93759.4,0.0104642
0,268.501,93809.6,0.0104696
0,268.56,93860,0.0104746
0,268.414,93851.6,0.0104736
0,268.255,93800.8,0.010468
0,269.536,93812.5,0.0104694
0,269.216,93878.3,0.0104774
0,270.385,93783,0.0104669
0,268.916,93820.4,0.0104702
0,271.956,93780.1,0.0104667
0,268.198,93847.6,0.0104738
0,268.316,93796.1,0.0104681
0,269.502,93774.8,0.0104659
0,269.664,93888.6,0.0104779
0,271.697,93748.1,0.0104631
0,271.54,93927,0.0104825
0,269.365,93752.2,0.0104633
0,269.781,93746.5,0.0104627
0,270.731,93768.6,0.0104647
0,268.665,93819.2,0.0104707
0,267.647,93820.2,0.01047
0,268.673,93780.6,0.0104664
0,268.77,93786.6,0.0104671
0,266.675,93806.9,0.0104692
0,267.994,93799.4,0.0104684
0,270.704,93785.9,0.0104665
0,267.715,93770.2,0.0104645
0,268.977,93765.7,0.0104641
0,268.242,93834.1,0.0104723
0,270.083,93809.9,0.0104698
0,268.911,93758.4,0.010464
0,270.896,93757.2,0.0104641
0,268.037,93828.2,0.0104717
0,270.714,93756.9,0.010464
0,270.787,93784.4,0.0104665
0,268.387,93736.5,0.0104608
0,268.679,93817.2,0.0104705
0,268.999,93843.4,0.0104728
0,270.87,93822,0.0104713
0,270.831,93882.2,0.0104779
0,269.628,93879.8,0.0104769
0,268.755,94292.7,0.0105236
0,272.371,93902.3,0.0104797
0,267.541,93817.6,0.0104704
0,268.619,93903.9,0.0104794
0,271.19,93858.6,0.0104747
0,268.588,93819.1,0.0104707
0,268.495,93810.4,0.010469
0,267.92,93788,0.0104665
0,269.776,93813.4,0.0104695
0,268.155,93790.5,0.0104675
0,269.24,93863,0.010475
0,270.772,93783.2,0.0104669
0,268.882,93779.1,0.0104663
0,268.42,93763.7,0.0104639
0,268.818,93797.3,0.0104676
0,268.344,93852.6,0.0104744
0,270.194,93867.2,0.0104755
0,267.434,93807.1,0.0104692
0,267.66,93850.5,0.0104741
0,273.217,93864,0.0104755
0,270.518,93824.4,0.0104715
0,270.431,93870.5,0.0104766
0,269.362,93876.5,0.0104771
0,269.146,93825.9,0.0104708
0,267.954,93816.8,0.0104703
0,268.681,93740.8,0.0104613
0,272.565,93969.5,0.010488
0,264.809,93712.9,0.0104584
0,268.381,93731.8,0.0104603
0,271.78,93779.9,0.010466
0,273.252,93728.5,0.0104605
0,269.277,93773.1,0.010465
0,268.253,93751.8,0.0104632
0,268.269,93760.6,0.0104642
0,268.523,93784.6,0.0104669
0,271.875,93825.7,0.0104711
0,269.859,93835.7,0.0104727
0,268.748,93812.7,0.01047
0,267.666,93856.9,0.0104747
0,266.391,93856.6,0.0104746
0,273.064,93854.5,0.0104751
0,272.855,93886.8,0.0104787
0,270.511,93837.1,0.010473
0,269.312,93843.9,0.0104736
0,273.035,93826.3,0.0104714
0,272.858,93813.2,0.0104699
0,269.011,93824.1,0.0104713
0,273.964,93798.2,0.0104683
0,267.718,93726.8,0.0104597
0,266.491,93754.5,0.0104626
0,267.684,93761.1,0.0104641
