rate_hits,cycles_leak,cycles_decode,total_time
0.01,1223.94,48736,0.0129651
0.09,1224.04,48743.8,0.0129665
0,1213.63,48848.7,0.0129899
0.04,1230.06,48737.9,0.0129664
0,1227.89,48736.6,0.0129667
0.01,1240.95,48722.8,0.0129651
0,1220.35,48735.2,0.0129656
0.01,1239.02,48733.5,0.0129672
0.03,1233.1,48736.3,0.0129675
0,1218,48737.6,0.0129652
0,1233.72,48740.7,0.0129666
0.01,1210.82,48741.3,0.0129647
0.01,1222.95,48741.6,0.012966
0,1210.4,48733.8,0.012964
0.02,1238.6,48739.4,0.0129679
0,1226.73,48735,0.0129666
0,1222.95,48739.3,0.012966
0,1232.55,48824.8,0.0129915
0,1237.82,48732.8,0.0129678
0.01,1211.71,48741.8,0.0129641
0.02,1218.01,48724,0.0129627
0.02,1209.93,48736.6,0.0129637
0.01,1208.93,48741.9,0.0129645
0,1211.86,48735.6,0.0129646
0.02,1230.64,48811.8,0.0129855
0,1200.43,48738.3,0.0129627
0.06,1220.99,48734.5,0.012965
0,1206.06,48726.6,0.0129625
0.01,1214.04,48735.2,0.0129644
0.01,1236.18,48743.4,0.0129678
0,1196.93,48741.3,0.0129625
0,1240.38,48953.3,0.0130455
0.02,1218.53,48765.5,0.0129679
0.02,1216.77,48742.3,0.0129659
0,1234.26,48735.9,0.0129664
0,1213.43,48733.9,0.0129646
0.01,1218.49,48745.2,0.0129651
0,1203.7,48743.9,0.0129642
0.02,1227.27,48837.2,0.0129869
0.04,1202.99,48747.6,0.0129643
0.1,1231.66,48743.1,0.0129664
0.02,1209.36,48718.5,0.0129622
0.03,1229.12,48732.3,0.0129661
0.03,1226.38,48742.6,0.012966
0,1212.91,48737.6,0.0129645
0,1232.31,48829.9,0.0129897
0.01,1225.84,48731.5,0.0129644
0,1224.14,48735.6,0.0129657
0.03,1208.54,48731.5,0.0129646
0.01,1207.41,48734.3,0.0129641
0.14,1208.49,48737.7,0.0129651
0,1206.33,48730.5,0.0129622
0,1227.73,48891.6,0.0130071
0.02,1214.78,48741.1,0.012966
0.03,1217.64,48739.9,0.0129654
0.05,1232.27,48732.7,0.0129671
0,1206.39,48731.8,0.0129638
0,1219.24,48734.6,0.0129633
0,1210.94,48735.3,0.0129641
0.06,1231.49,48845,0.0129889
0,1209.18,48742.4,0.0129648
0,1214.46,48733.3,0.0129639
0,1198.79,48733.6,0.012962
0,1231.33,48746,0.0129673
0.01,1234.16,48734.4,0.0129666
0.01,1217.87,48741.6,0.0129661
0.05,1232.82,48733,0.0129649
0.07,1218.42,48761.6,0.0129706
0,1206.18,48735,0.0129644
0,1220.26,48737.4,0.0129653
0,1236.4,48737.7,0.0129673
0.02,1221,48734,0.0129667
0,1228.85,48726.1,0.012965
0.16,1218.34,48735.1,0.0129649
0,1237.73,48980.1,0.0130381
0.05,1156.34,48746,0.0129597
0.07,1228.71,48727.7,0.0129653
0.03,1109.81,48733.5,0.0129528
0.02,1208.48,48729.6,0.012963
0,1207.52,48735.2,0.012964
0,1209.86,48738.7,0.0129648
0,1213.75,48801.8,0.012989
0.02,1214.79,48731.1,0.0129637
0.01,1215.35,48740,0.0129661
0,1216.63,48734.8,0.0129654
0,1209.49,48734.3,0.012964
0,1218.31,48732.1,0.0129644
0.05,1217.87,48735.3,0.0129651
0,1223.74,48815.4,0.0129857
0.08,1221.97,48744.6,0.0129669
0.17,1226.97,48740.6,0.0129667
0,1212.77,48731.1,0.0129638
0.01,1231.87,48743.9,0.0129676
0,1228.77,48774.9,0.012978
0,1216.58,48736.7,0.0129645
0.03,1227.37,48917.3,0.0130154
0.03,1222.97,48724.9,0.0129641
0,1213.9,48731.6,0.012965
0,1227.2,48734.5,0.0129653
0.01,1212.55,48740.1,0.012964
0,1227.73,48740.4,0.012965
0.01,1225.91,48722.2,0.012965
0.02,1227.12,48821.3,0.0129871
0.01,1218.92,48726.3,0.0129677
0,1205.25,48736,0.0129634
0.03,1236.54,48739.3,0.0129671
0.02,1209.05,48732.9,0.0129636
0,1202.31,48734.6,0.012962
0.08,1222.01,48727.9,0.0129637
0.03,1220.92,48831.3,0.0129879
0.07,1215.99,48741.3,0.0129657
0.08,1211.22,48736.4,0.0129643
0.03,1224.6,48735.6,0.0129654
0,1210.34,48735.3,0.0129638
0.1,1211.91,48741.7,0.0129655
0.05,1099.78,48737.6,0.0129512
0,1249.05,49254.3,0.0130594
0,1214.82,48719.6,0.0129627
0.05,1232.38,48735,0.0129662
0.01,1202.85,48733.4,0.012963
0,1225.23,48726.7,0.0129646
0.09,1227.02,48742.2,0.0129663
0.02,1227.89,48730,0.0129644
0.02,1204.66,48730.8,0.0129634
0.06,1218.58,48816.4,0.0129852
0,1211.81,48738.9,0.0129637
0,1227.15,48741.4,0.0129666
0,1216.93,48728.3,0.0129641
0,1219.31,48738.2,0.0129645
0.06,1212.48,48741.2,0.0129646
0.01,1202.48,48735.8,0.0129632
0,1220.62,48845.2,0.0129893
0.02,1230.83,48719.5,0.0129637
0,1223.48,48739.6,0.0129649
0.12,1209.25,48732.3,0.0129631
0.01,1224.12,48739.1,0.0129668
0.01,1208.9,48743.6,0.0129648
0,1228.88,48734.9,0.0129656
0,1219.84,48909,0.0130078
0,1111.28,48743.7,0.0129542
0.01,1220.05,48740.4,0.0129651
0.03,1219.35,48761.8,0.012969
0.01,1206.67,48746.4,0.0129646
0,1218.82,48735.7,0.0129638
0.08,1217.43,48727.4,0.0129637
0.06,1208.3,48825.6,0.0129862
0.01,1238.21,48745,0.0129686
0.04,1223.74,48746.8,0.0129671
0.07,1205.25,48731.3,0.0129628
0.04,1229.65,48734.9,0.0129654
0.08,1213.64,48744,0.0129648
0.11,1256.35,48738.4,0.0129703
0.03,1226.69,48834.8,0.0129885
0,1229.44,48737.3,0.0129669
0,1229.41,48737,0.0129658
0.01,1232.03,48733.1,0.0129657
0.06,1219.52,48741.8,0.0129657
0,1229.84,48736,0.0129676
0,1220.38,48740.5,0.0129658
0,1218.4,48954.6,0.0130317
0,1209.96,48727.4,0.0129631
0.02,1205.24,48735.9,0.0129641
0,1220.46,48726.6,0.012964
0.01,1204.48,48741.3,0.0129637
0.02,1223.17,48725.7,0.0129634
0,1226.99,48733.3,0.0129647
0,1246.18,48818.7,0.0129887
0.01,1216.07,48736.8,0.0129658
0,1210.76,48743.9,0.0129646
0.03,1202.22,48738.7,0.0129625
0.04,1201.87,48736.7,0.0129631
0,1212.95,48730.4,0.0129637
0.13,1210.5,48732.5,0.0129635
0,1213.85,48736.4,0.0129643
0.02,1228.96,48747.1,0.0129679
0.08,1210.69,48736.9,0.0129642
0.11,1211.46,48725.9,0.0129633
0.07,1201.6,48737.6,0.0129627
0,1237.04,48742.8,0.0129682
0.09,1210.2,48733.9,0.0129629
0.01,1217.61,48729.2,0.0129643
0,1221.97,48913.1,0.0130106
0.02,1240.21,48730.2,0.0129664
0,1209.86,48737.2,0.0129647
0.03,1210.51,48739.9,0.012964
0.02,1218.77,48733.3,0.0129657
0,1221.86,48730.6,0.012964
0.14,1214,48741.6,0.0129659
0,1219.51,48838.1,0.0129875
0,1215.43,48739.9,0.012965
0.03,1232.26,48742.5,0.0129666
0.1,1231.54,48734.1,0.0129665
0.03,1197.63,48734.7,0.0129629
0.01,1214.02,48736.4,0.0129668
0,1202.28,48736.7,0.0129621
0,1211.98,48834.6,0.0129874
0,1217.16,48721.6,0.0129643
0,1219.9,48744.4,0.0129665
0.03,1220.39,48739.3,0.0129655
0.07,1234.01,48724.6,0.0129664
0.08,1097.13,48732.5,0.0129502
0,1233.81,48711.1,0.0129635
0.03,1244.61,49043.2,0.0130368
0,1224.56,48742,0.0129672
0,1204.84,48727.9,0.0129635
0,1213.77,48734.3,0.0129644
0,1240.3,48733.9,0.0129669
0,1226.68,48733.9,0.0129657
0.06,1219.5,48741.2,0.0129652
0,1218.84,48817.4,0.0129847
0.03,1198.69,48736.9,0.0129623
0.06,1203.64,48726.9,0.0129627
0.01,1215.19,48734.4,0.0129647
0.01,1204.79,48739,0.012964
